ConstNode,Reference,ConcretePattern,AbstractPattern,Node,Pattern,ParentOne,ParentTwo,ParentThree,NodeItself,SizeProg,NumberOp,Label
1292,2,3,8,4,12,19,0,4,0,0,96,1,1
1293,2,3,8,4,12,19,0,4,0,0,96,1,1
1294,2,3,8,4,11,19,1,3,0,0,94,1,1
1295,2,3,8,4,11,19,1,3,0,0,94,1,1
1296,2,3,8,4,11,19,1,3,0,0,94,1,1
1297,2,3,8,4,11,19,1,3,0,0,94,1,1
1298,2,3,8,4,11,19,1,3,0,0,94,1,1
1299,2,3,8,4,11,19,1,3,0,0,94,1,1
1300,2,3,8,4,11,19,1,3,0,0,94,1,1
1301,2,3,8,4,11,19,1,3,0,0,94,1,1
1302,2,3,8,4,11,19,1,3,0,0,94,1,1
1303,2,3,8,4,11,19,1,3,0,0,94,1,1
1304,2,3,8,4,11,19,1,3,0,0,94,1,1
1305,2,3,8,4,11,19,1,3,0,0,94,1,1
1306,1,6,37,0,9,88,0,7,0,0,284,1,0
1307,1,6,37,0,10,87,0,7,0,0,284,1,0
1308,1,6,37,0,9,87,1,6,0,0,282,1,0
1309,1,6,37,0,9,87,1,6,0,0,282,1,0
1310,1,6,37,0,10,86,1,6,0,0,282,1,0
1311,1,6,37,0,9,86,2,5,0,0,280,1,0
1312,1,6,37,0,9,86,0,6,0,1,280,1,0
1313,1,6,37,0,10,85,0,6,0,1,280,1,0
1314,4,0,0,1,12,0,0,0,0,1,31,1,0
